timestamp,house_id,profile,consumption_kwh,generation_kwh,net_grid_flow,meter_import_kwh,meter_export_kwh
2026-01-01 06:15:00,Haz_2_Csalad,family,0.101069,0.0,0.101069,2.916954,0.0
2026-01-01 06:30:00,Haz_2_Csalad,family,0.114549,0.0,0.114549,3.031502,0.0
2026-01-01 06:45:00,Haz_2_Csalad,family,0.094739,0.0,0.094739,3.126241,0.0
2026-01-01 07:00:00,Haz_2_Csalad,family,1.088015,0.0,1.088015,4.214256,0.0
2026-01-01 07:15:00,Haz_2_Csalad,family,0.936937,0.0,0.936937,5.151194,0.0
2026-01-01 07:30:00,Haz_2_Csalad,family,1.441208,0.0,1.441208,6.592402,0.0
2026-01-01 07:45:00,Haz_2_Csalad,family,1.1731,0.0,1.1731,7.765502,0.0
2026-01-01 08:00:00,Haz_2_Csalad,family,0.547592,0.0,0.547592,8.313094,0.0
2026-01-01 08:15:00,Haz_2_Csalad,family,0.661502,0.0,0.661502,8.974595,0.0
2026-01-01 08:30:00,Haz_2_Csalad,family,0.615067,0.0,0.615067,9.589662,0.0
2026-01-01 08:45:00,Haz_2_Csalad,family,0.807101,0.0,0.807101,10.396763,0.0
2026-01-01 09:00:00,Haz_2_Csalad,family,0.138659,0.0,0.138659,10.535422,0.0
2026-01-01 09:15:00,Haz_2_Csalad,family,0.19826,0.0,0.19826,10.733682,0.0
2026-01-01 09:30:00,Haz_2_Csalad,family,0.142463,0.0,0.142463,10.876145,0.0
2026-01-01 09:45:00,Haz_2_Csalad,family,0.30763,0.0,0.30763,11.183774,0.0
2026-01-01 10:00:00,Haz_2_Csalad,family,0.168188,0.0,0.168188,11.351962,0.0
2026-01-01 10:15:00,Haz_2_Csalad,family,0.178921,0.0,0.178921,11.530884,0.0
2026-01-01 10:30:00,Haz_2_Csalad,family,0.203643,0.0,0.203643,11.734527,0.0
2026-01-01 10:45:00,Haz_2_Csalad,family,0.163105,0.0,0.163105,11.897632,0.0
2026-01-01 11:00:00,Haz_2_Csalad,family,0.153232,0.0,0.153232,12.050864,0.0
2026-01-01 11:15:00,Haz_2_Csalad,family,0.15812,0.0,0.15812,12.208984,0.0
2026-01-01 11:30:00,Haz_2_Csalad,family,0.187939,0.0,0.187939,12.396923,0.0
2026-01-01 11:45:00,Haz_2_Csalad,family,0.177226,0.0,0.177226,12.574149,0.0
2026-01-01 12:00:00,Haz_2_Csalad,family,0.610814,0.0,0.610814,13.184962,0.0
2026-01-01 12:15:00,Haz_2_Csalad,family,0.207364,0.0,0.207364,13.392327,0.0
2026-01-01 12:30:00,Haz_2_Csalad,family,0.18531,0.0,0.18531,13.577637,0.0
2026-01-01 12:45:00,Haz_2_Csalad,family,0.191266,0.0,0.191266,13.768903,0.0
2026-01-01 13:00:00,Haz_2_Csalad,family,0.1977,0.0,0.1977,13.966603,0.0
2026-01-01 13:15:00,Haz_2_Csalad,family,0.161897,0.0,0.161897,14.128499,0.0
2026-01-01 13:30:00,Haz_2_Csalad,family,0.155832,0.0,0.155832,14.284332,0.0
2026-01-01 13:45:00,Haz_2_Csalad,family,0.149408,0.0,0.149408,14.433739,0.0
2026-01-01 14:00:00,Haz_2_Csalad,family,0.163594,0.0,0.163594,14.597334,0.0
2026-01-01 14:15:00,Haz_2_Csalad,family,0.149059,0.0,0.149059,14.746393,0.0
2026-01-01 14:30:00,Haz_2_Csalad,family,0.330533,0.0,0.330533,15.076926,0.0
2026-01-01 14:45:00,Haz_2_Csalad,family,0.161459,0.0,0.161459,15.238385,0.0
2026-01-01 15:00:00,Haz_2_Csalad,family,0.18397,0.0,0.18397,15.422355,0.0
2026-01-01 15:15:00,Haz_2_Csalad,family,0.187198,0.0,0.187198,15.609553,0.0
2026-01-01 15:30:00,Haz_2_Csalad,family,0.171267,0.0,0.171267,15.78082,0.0
2026-01-01 15:45:00,Haz_2_Csalad,family,0.184135,0.0,0.184135,15.964955,0.0
2026-01-01 16:00:00,Haz_2_Csalad,family,0.571003,0.0,0.571003,16.535958,0.0
2026-01-01 16:15:00,Haz_2_Csalad,family,0.591613,0.0,0.591613,17.127572,0.0
2026-01-01 16:30:00,Haz_2_Csalad,family,0.509848,0.0,0.509848,17.63742,0.0
2026-01-01 16:45:00,Haz_2_Csalad,family,0.37297,0.0,0.37297,18.01039,0.0
2026-01-01 17:00:00,Haz_2_Csalad,family,0.975619,0.0,0.975619,18.986009,0.0
2026-01-01 17:15:00,Haz_2_Csalad,family,0.955834,0.0,0.955834,19.941843,0.0
2026-01-01 17:30:00,Haz_2_Csalad,family,1.236689,0.0,1.236689,21.178533,0.0
2026-01-01 17:45:00,Haz_2_Csalad,family,0.878129,0.0,0.878129,22.056661,0.0
2026-01-01 18:00:00,Haz_2_Csalad,family,1.299815,0.0,1.299815,23.356476,0.0
2026-01-01 18:15:00,Haz_2_Csalad,family,1.147733,0.0,1.147733,24.504209,0.0
2026-01-01 18:30:00,Haz_2_Csalad,family,0.955466,0.0,0.955466,25.459675,0.0
2026-01-01 18:45:00,Haz_2_Csalad,family,0.881409,0.0,0.881409,26.341084,0.0
2026-01-01 19:00:00,Haz_2_Csalad,family,1.483019,0.0,1.483019,27.824104,0.0
2026-01-01 19:15:00,Haz_2_Csalad,family,2.111177,0.0,2.111177,29.93528,0.0
2026-01-01 19:30:00,Haz_2_Csalad,family,1.397721,0.0,1.397721,31.333002,0.0
2026-01-01 19:45:00,Haz_2_Csalad,family,1.521667,0.0,1.521667,32.854669,0.0
2026-01-01 20:00:00,Haz_2_Csalad,family,0.99489,0.0,0.99489,33.849559,0.0
2026-01-01 20:15:00,Haz_2_Csalad,family,1.328265,0.0,1.328265,35.177824,0.0
2026-01-01 20:30:00,Haz_2_Csalad,family,0.944498,0.0,0.944498,36.122322,0.0
2026-01-01 20:45:00,Haz_2_Csalad,family,1.594792,0.0,1.594792,37.717115,0.0
2026-01-01 21:00:00,Haz_2_Csalad,family,0.868815,0.0,0.868815,38.58593,0.0
2026-01-01 21:15:00,Haz_2_Csalad,family,0.84794,0.0,0.84794,39.43387,0.0
2026-01-01 21:30:00,Haz_2_Csalad,family,0.917786,0.0,0.917786,40.351656,0.0
2026-01-01 21:45:00,Haz_2_Csalad,family,1.079485,0.0,1.079485,41.431141,0.0
2026-01-01 22:00:00,Haz_2_Csalad,family,0.492984,0.0,0.492984,41.924125,0.0
2026-01-01 22:15:00,Haz_2_Csalad,family,0.62496,0.0,0.62496,42.549085,0.0
2026-01-01 22:30:00,Haz_2_Csalad,family,0.627646,0.0,0.627646,43.176731,0.0
2026-01-01 22:45:00,Haz_2_Csalad,family,0.581608,0.0,0.581608,43.758339,0.0
2026-01-01 23:00:00,Haz_2_Csalad,family,0.075336,0.0,0.075336,43.833676,0.0
2026-01-01 23:15:00,Haz_2_Csalad,family,0.069455,0.0,0.069455,43.903131,0.0
2026-01-01 23:30:00,Haz_2_Csalad,family,0.078449,0.0,0.078449,43.98158,0.0
2026-01-01 23:45:00,Haz_2_Csalad,family,0.078522,0.0,0.078522,44.060102,0.0
2026-01-02 00:00:00,Haz_2_Csalad,family,0.061047,0.0,0.061047,44.121149,0.0
2026-01-02 00:15:00,Haz_2_Csalad,family,0.059532,0.0,0.059532,44.180681,0.0
2026-01-02 00:30:00,Haz_2_Csalad,family,0.060321,0.0,0.060321,44.241002,0.0
2026-01-02 00:45:00,Haz_2_Csalad,family,0.059526,0.0,0.059526,44.300528,0.0
2026-01-02 01:00:00,Haz_2_Csalad,family,0.076823,0.0,0.076823,44.377352,0.0
2026-01-02 01:15:00,Haz_2_Csalad,family,0.071984,0.0,0.071984,44.449336,0.0
2026-01-02 01:30:00,Haz_2_Csalad,family,0.068231,0.0,0.068231,44.517567,0.0
2026-01-02 01:45:00,Haz_2_Csalad,family,0.068621,0.0,0.068621,44.586188,0.0
2026-01-02 02:00:00,Haz_2_Csalad,family,0.08075,0.0,0.08075,44.666938,0.0
2026-01-02 02:15:00,Haz_2_Csalad,family,0.074279,0.0,0.074279,44.741218,0.0
2026-01-02 02:30:00,Haz_2_Csalad,family,0.080854,0.0,0.080854,44.822071,0.0
2026-01-02 02:45:00,Haz_2_Csalad,family,0.085413,0.0,0.085413,44.907484,0.0
2026-01-02 03:00:00,Haz_2_Csalad,family,0.091658,0.0,0.091658,44.999142,0.0
2026-01-02 03:15:00,Haz_2_Csalad,family,0.084204,0.0,0.084204,45.083346,0.0
2026-01-02 03:30:00,Haz_2_Csalad,family,0.098277,0.0,0.098277,45.181623,0.0
2026-01-02 03:45:00,Haz_2_Csalad,family,0.096995,0.0,0.096995,45.278618,0.0
2026-01-02 04:00:00,Haz_2_Csalad,family,0.246153,0.0,0.246153,45.524771,0.0
2026-01-02 04:15:00,Haz_2_Csalad,family,0.098472,0.0,0.098472,45.623243,0.0
2026-01-02 04:30:00,Haz_2_Csalad,family,0.104037,0.0,0.104037,45.727279,0.0
2026-01-02 04:45:00,Haz_2_Csalad,family,0.085926,0.0,0.085926,45.813205,0.0
2026-01-02 05:00:00,Haz_2_Csalad,family,0.089926,0.0,0.089926,45.903131,0.0
2026-01-02 05:15:00,Haz_2_Csalad,family,0.095799,0.0,0.095799,45.998931,0.0
2026-01-02 05:30:00,Haz_2_Csalad,family,0.116847,0.0,0.116847,46.115778,0.0
2026-01-02 05:45:00,Haz_2_Csalad,family,0.089736,0.0,0.089736,46.205513,0.0
2026-01-02 06:00:00,Haz_2_Csalad,family,0.130731,0.0,0.130731,46.336244,0.0
2026-01-02 06:15:00,Haz_2_Csalad,family,0.128311,0.0,0.128311,46.464556,0.0
2026-01-02 06:30:00,Haz_2_Csalad,family,0.100946,0.0,0.100946,46.565501,0.0
2026-01-02 06:45:00,Haz_2_Csalad,family,0.106881,0.0,0.106881,46.672382,0.0
2026-01-02 07:00:00,Haz_2_Csalad,family,0.898447,0.0,0.898447,47.570829,0.0
2026-01-02 07:15:00,Haz_2_Csalad,family,1.480739,0.0,1.480739,49.051568,0.0
2026-01-02 07:30:00,Haz_2_Csalad,family,1.136054,0.0,1.136054,50.187623,0.0
2026-01-02 07:45:00,Haz_2_Csalad,family,1.255262,0.0,1.255262,51.442884,0.0
2026-01-02 08:00:00,Haz_2_Csalad,family,0.832133,0.0,0.832133,52.275017,0.0
2026-01-02 08:15:00,Haz_2_Csalad,family,0.517116,0.0,0.517116,52.792133,0.0
2026-01-02 08:30:00,Haz_2_Csalad,family,0.571927,0.0,0.571927,53.364059,0.0
2026-01-02 08:45:00,Haz_2_Csalad,family,0.508229,0.0,0.508229,53.872288,0.0
2026-01-02 09:00:00,Haz_2_Csalad,family,0.17744,0.0,0.17744,54.049728,0.0
2026-01-02 09:15:00,Haz_2_Csalad,family,0.207308,0.0,0.207308,54.257036,0.0
2026-01-02 09:30:00,Haz_2_Csalad,family,0.20534,0.0,0.20534,54.462376,0.0
2026-01-02 09:45:00,Haz_2_Csalad,family,0.209755,0.0,0.209755,54.672131,0.0
2026-01-02 10:00:00,Haz_2_Csalad,family,0.199263,0.0,0.199263,54.871394,0.0
2026-01-02 10:15:00,Haz_2_Csalad,family,0.209749,0.0,0.209749,55.081143,0.0
2026-01-02 10:30:00,Haz_2_Csalad,family,0.150831,0.0,0.150831,55.231974,0.0
2026-01-02 10:45:00,Haz_2_Csalad,family,0.212206,0.0,0.212206,55.44418,0.0
2026-01-02 11:00:00,Haz_2_Csalad,family,0.188936,0.0,0.188936,55.633117,0.0
2026-01-02 11:15:00,Haz_2_Csalad,family,0.210067,0.0,0.210067,55.843184,0.0
2026-01-02 11:30:00,Haz_2_Csalad,family,0.19302,0.0,0.19302,56.036204,0.0
2026-01-02 11:45:00,Haz_2_Csalad,family,0.150394,0.0,0.150394,56.186598,0.0
2026-01-02 12:00:00,Haz_2_Csalad,family,0.181105,0.0,0.181105,56.367704,0.0
2026-01-02 12:15:00,Haz_2_Csalad,family,0.148306,0.0,0.148306,56.51601,0.0
2026-01-02 12:30:00,Haz_2_Csalad,family,0.196652,0.0,0.196652,56.712662,0.0
2026-01-02 12:45:00,Haz_2_Csalad,family,0.175397,0.0,0.175397,56.888059,0.0
2026-01-02 13:00:00,Haz_2_Csalad,family,0.164763,0.0,0.164763,57.052822,0.0
2026-01-02 13:15:00,Haz_2_Csalad,family,0.144464,0.0,0.144464,57.197286,0.0
2026-01-02 13:30:00,Haz_2_Csalad,family,0.191833,0.0,0.191833,57.389119,0.0
2026-01-02 13:45:00,Haz_2_Csalad,family,0.202402,0.0,0.202402,57.591521,0.0
2026-01-02 14:00:00,Haz_2_Csalad,family,0.148266,0.0,0.148266,57.739788,0.0
2026-01-02 14:15:00,Haz_2_Csalad,family,0.149249,0.0,0.149249,57.889037,0.0
2026-01-02 14:30:00,Haz_2_Csalad,family,0.188583,0.0,0.188583,58.077621,0.0
2026-01-02 14:45:00,Haz_2_Csalad,family,0.203333,0.0,0.203333,58.280953,0.0
2026-01-02 15:00:00,Haz_2_Csalad,family,0.173718,0.0,0.173718,58.454671,0.0
2026-01-02 15:15:00,Haz_2_Csalad,family,0.150329,0.0,0.150329,58.605,0.0
2026-01-02 15:30:00,Haz_2_Csalad,family,0.210957,0.0,0.210957,58.815957,0.0
2026-01-02 15:45:00,Haz_2_Csalad,family,0.191304,0.0,0.191304,59.007261,0.0
2026-01-02 16:00:00,Haz_2_Csalad,family,0.557468,0.0,0.557468,59.564729,0.0
2026-01-02 16:15:00,Haz_2_Csalad,family,0.456808,0.0,0.456808,60.021537,0.0
2026-01-02 16:30:00,Haz_2_Csalad,family,0.418828,0.0,0.418828,60.440365,0.0
2026-01-02 16:45:00,Haz_2_Csalad,family,0.391664,0.0,0.391664,60.832029,0.0
2026-01-02 17:00:00,Haz_2_Csalad,family,0.59143,0.0,0.59143,61.423458,0.0
2026-01-02 17:15:00,Haz_2_Csalad,family,0.779409,0.0,0.779409,62.202867,0.0
2026-01-02 17:30:00,Haz_2_Csalad,family,0.622554,0.0,0.622554,62.825421,0.0
2026-01-02 17:45:00,Haz_2_Csalad,family,0.83641,0.0,0.83641,63.66183,0.0
2026-01-02 18:00:00,Haz_2_Csalad,family,1.049031,0.0,1.049031,64.710862,0.0
2026-01-02 18:15:00,Haz_2_Csalad,family,1.232952,0.0,1.232952,65.943814,0.0
2026-01-02 18:30:00,Haz_2_Csalad,family,1.270465,0.0,1.270465,67.214278,0.0
2026-01-02 18:45:00,Haz_2_Csalad,family,1.418209,0.0,1.418209,68.632487,0.0
2026-01-02 19:00:00,Haz_2_Csalad,family,1.573699,0.0,1.573699,70.206186,0.0
2026-01-02 19:15:00,Haz_2_Csalad,family,2.068752,0.0,2.068752,72.274938,0.0
2026-01-02 19:30:00,Haz_2_Csalad,family,1.567869,0.0,1.567869,73.842807,0.0
2026-01-02 19:45:00,Haz_2_Csalad,family,1.82954,0.0,1.82954,75.672347,0.0
2026-01-02 20:00:00,Haz_2_Csalad,family,1.021903,0.0,1.021903,76.694251,0.0
2026-01-02 20:15:00,Haz_2_Csalad,family,1.313523,0.0,1.313523,78.007773,0.0
2026-01-02 20:30:00,Haz_2_Csalad,family,1.595275,0.0,1.595275,79.603048,0.0
2026-01-02 20:45:00,Haz_2_Csalad,family,1.204334,0.0,1.204334,80.807382,0.0
2026-01-02 21:00:00,Haz_2_Csalad,family,1.101421,0.0,1.101421,81.908803,0.0
2026-01-02 21:15:00,Haz_2_Csalad,family,1.043805,0.0,1.043805,82.952608,0.0
2026-01-02 21:30:00,Haz_2_Csalad,family,1.105582,0.0,1.105582,84.05819,0.0
2026-01-02 21:45:00,Haz_2_Csalad,family,0.776609,0.0,0.776609,84.834799,0.0
2026-01-02 22:00:00,Haz_2_Csalad,family,0.450866,0.0,0.450866,85.285665,0.0
2026-01-02 22:15:00,Haz_2_Csalad,family,0.478201,0.0,0.478201,85.763867,0.0
2026-01-02 22:30:00,Haz_2_Csalad,family,0.590956,0.0,0.590956,86.354822,0.0
2026-01-02 22:45:00,Haz_2_Csalad,family,0.433067,0.0,0.433067,86.787889,0.0
2026-01-02 23:00:00,Haz_2_Csalad,family,0.080676,0.0,0.080676,86.868565,0.0
2026-01-02 23:15:00,Haz_2_Csalad,family,0.07993,0.0,0.07993,86.948495,0.0
2026-01-02 23:30:00,Haz_2_Csalad,family,0.075012,0.0,0.075012,87.023507,0.0
2026-01-02 23:45:00,Haz_2_Csalad,family,0.080152,0.0,0.080152,87.103659,0.0
2026-01-03 00:00:00,Haz_2_Csalad,family,0.063666,0.0,0.063666,87.167324,0.0
2026-01-03 00:15:00,Haz_2_Csalad,family,0.209399,0.0,0.209399,87.376724,0.0
2026-01-03 00:30:00,Haz_2_Csalad,family,0.059222,0.0,0.059222,87.435946,0.0
2026-01-03 00:45:00,Haz_2_Csalad,family,0.063791,0.0,0.063791,87.499737,0.0
2026-01-03 01:00:00,Haz_2_Csalad,family,0.068084,0.0,0.068084,87.567821,0.0
2026-01-03 01:15:00,Haz_2_Csalad,family,0.066718,0.0,0.066718,87.634539,0.0
2026-01-03 01:30:00,Haz_2_Csalad,family,0.067132,0.0,0.067132,87.701671,0.0
2026-01-03 01:45:00,Haz_2_Csalad,family,0.071556,0.0,0.071556,87.773227,0.0
2026-01-03 02:00:00,Haz_2_Csalad,family,0.081685,0.0,0.081685,87.854913,0.0
2026-01-03 02:15:00,Haz_2_Csalad,family,0.087648,0.0,0.087648,87.942561,0.0
2026-01-03 02:30:00,Haz_2_Csalad,family,0.073411,0.0,0.073411,88.015972,0.0
2026-01-03 02:45:00,Haz_2_Csalad,family,0.082793,0.0,0.082793,88.098765,0.0
2026-01-03 03:00:00,Haz_2_Csalad,family,0.088441,0.0,0.088441,88.187206,0.0
2026-01-03 03:15:00,Haz_2_Csalad,family,0.092427,0.0,0.092427,88.279632,0.0
2026-01-03 03:30:00,Haz_2_Csalad,family,0.096733,0.0,0.096733,88.376366,0.0
2026-01-03 03:45:00,Haz_2_Csalad,family,0.083704,0.0,0.083704,88.460069,0.0
2026-01-03 04:00:00,Haz_2_Csalad,family,0.0944,0.0,0.0944,88.554469,0.0
2026-01-03 04:15:00,Haz_2_Csalad,family,0.083727,0.0,0.083727,88.638195,0.0
2026-01-03 04:30:00,Haz_2_Csalad,family,0.104973,0.0,0.104973,88.743169,0.0
2026-01-03 04:45:00,Haz_2_Csalad,family,0.094582,0.0,0.094582,88.83775,0.0
2026-01-03 05:00:00,Haz_2_Csalad,family,0.117885,0.0,0.117885,88.955635,0.0
2026-01-03 05:15:00,Haz_2_Csalad,family,0.108683,0.0,0.108683,89.064318,0.0
2026-01-03 05:30:00,Haz_2_Csalad,family,0.102786,0.0,0.102786,89.167104,0.0
2026-01-03 05:45:00,Haz_2_Csalad,family,0.092516,0.0,0.092516,89.25962,0.0
2026-01-03 06:00:00,Haz_2_Csalad,family,0.12151,0.0,0.12151,89.381131,0.0
2026-01-03 06:15:00,Haz_2_Csalad,family,0.105276,0.0,0.105276,89.486407,0.0
2026-01-03 06:30:00,Haz_2_Csalad,family,0.103904,0.0,0.103904,89.590311,0.0
2026-01-03 06:45:00,Haz_2_Csalad,family,0.106795,0.0,0.106795,89.697105,0.0
2026-01-03 07:00:00,Haz_2_Csalad,family,1.299406,0.0,1.299406,90.996512,0.0
2026-01-03 07:15:00,Haz_2_Csalad,family,0.844314,0.0,0.844314,91.840825,0.0
2026-01-03 07:30:00,Haz_2_Csalad,family,1.033018,0.0,1.033018,92.873843,0.0
2026-01-03 07:45:00,Haz_2_Csalad,family,0.915722,0.0,0.915722,93.789565,0.0
2026-01-03 08:00:00,Haz_2_Csalad,family,0.844476,0.0,0.844476,94.634041,0.0
2026-01-03 08:15:00,Haz_2_Csalad,family,0.587533,0.0,0.587533,95.221573,0.0
2026-01-03 08:30:00,Haz_2_Csalad,family,0.598994,0.0,0.598994,95.820568,0.0
2026-01-03 08:45:00,Haz_2_Csalad,family,0.752484,0.0,0.752484,96.573051,0.0
2026-01-03 09:00:00,Haz_2_Csalad,family,0.193807,0.0,0.193807,96.766858,0.0
2026-01-03 09:15:00,Haz_2_Csalad,family,0.144802,0.0,0.144802,96.91166,0.0
2026-01-03 09:30:00,Haz_2_Csalad,family,0.179961,0.0,0.179961,97.091621,0.0
2026-01-03 09:45:00,Haz_2_Csalad,family,0.163678,0.0,0.163678,97.2553,0.0
2026-01-03 10:00:00,Haz_2_Csalad,family,0.151565,0.0,0.151565,97.406865,0.0
2026-01-03 10:15:00,Haz_2_Csalad,family,0.162008,0.0,0.162008,97.568873,0.0
2026-01-03 10:30:00,Haz_2_Csalad,family,0.154186,0.0,0.154186,97.723059,0.0
2026-01-03 10:45:00,Haz_2_Csalad,family,0.19014,0.0,0.19014,97.913199,0.0
2026-01-03 11:00:00,Haz_2_Csalad,family,0.20629,0.0,0.20629,98.119489,0.0
2026-01-03 11:15:00,Haz_2_Csalad,family,0.142473,0.0,0.142473,98.261962,0.0
2026-01-03 11:30:00,Haz_2_Csalad,family,0.209985,0.0,0.209985,98.471947,0.0
2026-01-03 11:45:00,Haz_2_Csalad,family,0.168292,0.0,0.168292,98.640239,0.0
2026-01-03 12:00:00,Haz_2_Csalad,family,0.202936,0.0,0.202936,98.843175,0.0
2026-01-03 12:15:00,Haz_2_Csalad,family,0.165761,0.0,0.165761,99.008936,0.0
2026-01-03 12:30:00,Haz_2_Csalad,family,0.203121,0.0,0.203121,99.212057,0.0
2026-01-03 12:45:00,Haz_2_Csalad,family,0.603936,0.0,0.603936,99.815993,0.0
2026-01-03 13:00:00,Haz_2_Csalad,family,0.188096,0.0,0.188096,100.004089,0.0
2026-01-03 13:15:00,Haz_2_Csalad,family,0.199,0.0,0.199,100.203089,0.0
2026-01-03 13:30:00,Haz_2_Csalad,family,0.19995,0.0,0.19995,100.403039,0.0
2026-01-03 13:45:00,Haz_2_Csalad,family,0.168299,0.0,0.168299,100.571338,0.0
2026-01-03 14:00:00,Haz_2_Csalad,family,0.18668,0.0,0.18668,100.758019,0.0
2026-01-03 14:15:00,Haz_2_Csalad,family,0.178753,0.0,0.178753,100.936772,0.0
2026-01-03 14:30:00,Haz_2_Csalad,family,0.209428,0.0,0.209428,101.146199,0.0
2026-01-03 14:45:00,Haz_2_Csalad,family,0.172976,0.0,0.172976,101.319176,0.0
2026-01-03 15:00:00,Haz_2_Csalad,family,0.178732,0.0,0.178732,101.497908,0.0
2026-01-03 15:15:00,Haz_2_Csalad,family,0.185944,0.0,0.185944,101.683852,0.0
2026-01-03 15:30:00,Haz_2_Csalad,family,0.18924,0.0,0.18924,101.873092,0.0
2026-01-03 15:45:00,Haz_2_Csalad,family,0.14089,0.0,0.14089,102.013982,0.0
2026-01-03 16:00:00,Haz_2_Csalad,family,0.443951,0.0,0.443951,102.457934,0.0
2026-01-03 16:15:00,Haz_2_Csalad,family,0.379225,0.0,0.379225,102.837158,0.0
2026-01-03 16:30:00,Haz_2_Csalad,family,0.386457,0.0,0.386457,103.223615,0.0
2026-01-03 16:45:00,Haz_2_Csalad,family,0.529116,0.0,0.529116,103.752731,0.0
2026-01-03 17:00:00,Haz_2_Csalad,family,0.919553,0.0,0.919553,104.672284,0.0
2026-01-03 17:15:00,Haz_2_Csalad,family,0.715155,0.0,0.715155,105.387439,0.0
2026-01-03 17:30:00,Haz_2_Csalad,family,0.929288,0.0,0.929288,106.316727,0.0
2026-01-03 17:45:00,Haz_2_Csalad,family,0.887785,0.0,0.887785,107.204512,0.0
2026-01-03 18:00:00,Haz_2_Csalad,family,1.035956,0.0,1.035956,108.240468,0.0
2026-01-03 18:15:00,Haz_2_Csalad,family,1.201075,0.0,1.201075,109.441543,0.0
2026-01-03 18:30:00,Haz_2_Csalad,family,1.347623,0.0,1.347623,110.789166,0.0
2026-01-03 18:45:00,Haz_2_Csalad,family,0.997075,0.0,0.997075,111.786241,0.0
2026-01-03 19:00:00,Haz_2_Csalad,family,1.484839,0.0,1.484839,113.271079,0.0
2026-01-03 19:15:00,Haz_2_Csalad,family,1.495649,0.0,1.495649,114.766729,0.0
2026-01-03 19:30:00,Haz_2_Csalad,family,1.986567,0.0,1.986567,116.753295,0.0
2026-01-03 19:45:00,Haz_2_Csalad,family,2.135288,0.0,2.135288,118.888583,0.0
2026-01-03 20:00:00,Haz_2_Csalad,family,1.019199,0.0,1.019199,119.907782,0.0
2026-01-03 20:15:00,Haz_2_Csalad,family,1.410608,0.0,1.410608,121.31839,0.0
2026-01-03 20:30:00,Haz_2_Csalad,family,1.590371,0.0,1.590371,122.908761,0.0
2026-01-03 20:45:00,Haz_2_Csalad,family,1.39407,0.0,1.39407,124.302831,0.0
2026-01-03 21:00:00,Haz_2_Csalad,family,1.074776,0.0,1.074776,125.377606,0.0
2026-01-03 21:15:00,Haz_2_Csalad,family,0.977402,0.0,0.977402,126.355008,0.0
2026-01-03 21:30:00,Haz_2_Csalad,family,1.049988,0.0,1.049988,127.404997,0.0
2026-01-03 21:45:00,Haz_2_Csalad,family,1.111481,0.0,1.111481,128.516478,0.0
2026-01-03 22:00:00,Haz_2_Csalad,family,0.550739,0.0,0.550739,129.067217,0.0
2026-01-03 22:15:00,Haz_2_Csalad,family,0.643546,0.0,0.643546,129.710763,0.0
2026-01-03 22:30:00,Haz_2_Csalad,family,0.618223,0.0,0.618223,130.328986,0.0
